Agro_Earleaflength Agro_Earleafwidth Agro_Earlength Agro_Earrownumber Agro_Kernelthickness Agro_Kernelwidth Agro_Kernernumberperrow Agro_Leafnumberaboveear Agro_Plantheight Agro_Silkingtime Agro_Tasselbranchnumber Agro_Tasselmainaxislength Agro_cobweight Agro_kernellength C16_1P C18_2P C18_3 C20_1P C220.C240 C24_0 Disease_GLS_Blup Disease_MRDV_Blup Disease_NLB_Blup Disease_NLBwidth Disease_SCR_Blup Disease_SLB.Blup OIL SFA.USFA VAOTC ZEA alpha delta total line
1.87325680857312 0.974742891386283 1.10456403710347 1.15554639034615 0.679332970634486 0.900698738545075 1.38449410938899 0.781068261771967 2.23077570693139 1.86643503317911 1.14943287029919 1.43022132524003 1.15055195627144 0.930313830057703 -0.760655253977509 1.67771918627914 -1.25426523883009 -0.520234938693398 -0.120811140948645 -1.97816652045982 0.527550058092823 0.627365856592733 0.394171175943143 -0.112654626120578 0.65991620006985 0.425239276963959 0.676586183519724 -0.648802827879472 -1.32433354479681 0.233402277811895 0.961482792724732 0.0953437318725253 1.49869779934357 7327
1.81092383314615 0.930133530100654 1.08549284312051 1.02567480514769 0.672209798711571 0.965788683928363 1.34376046885536 0.727739810189982 2.17116572823785 1.8403708580578 0.581874568518445 1.42814162082511 1.13422823269841 0.930688274691066 -0.719637480731981 1.72042029485042 -1.20222822925669 -0.517911597297313 -0.229900458074672 -1.84994937851064 0.746271968825102 0.625209525381881 0.287486523955532 -0.112654626120578 0.723455672035186 0.403537581382148 0.556487559210272 -0.579773580511816 -1.03139597955046 0.680861063353521 0.809896246602439 0.077149794716969 1.63906194823358 8902
1.9033917074328 0.980495243493293 1.05376057077759 1.09597307657549 0.652633356453004 0.929700948600774 1.27850944031857 0.736065547882753 2.20795934278922 1.88074272792623 0.985485945943975 1.496310489431 1.27840513095506 0.945551138438848 -0.620601986468651 1.72314199693701 -1.21525183258597 -0.405621171557843 -0.142748145667288 -1.88475628089799 0.516178648789539 0.565611724902059 0.655100898520027 -0.0857306495907039 0.586587304671755 0.405519248056551 0.498115236738137 -0.553575925755541 -1.36164846118902 0.611680832142287 0.276277936904662 0.449632650470075 1.67540527461892 9642
1.77488631235866 0.957172484060546 0.920743658361212 1.17294728095128 0.64941946875707 0.86637772839861 1.22901653484295 0.742282029495246 2.1500600856526 1.84504592154926 0.771675761257373 1.39731314227556 1.02623471459835 0.956500517136683 -0.858835678517583 1.70353819139945 -1.14762204705485 -0.445130514941572 -0.109804221006879 -1.85021544073948 0.731833454540827 0.629103650177136 0.273862067250678 NA 0.819543935541869 0.222019397812294 0.701947396710607 -0.56997035414921 -1.34354432808634 0.609263493776084 0.509135288879168 -0.000434511774017692 1.62254143425937 9782
1.75943541562077 0.926772750323657 1.0817287788355 1.07854821908512 0.735358814595812 0.946014912244862 1.26382850833705 0.738187413850019 2.05560838190056 1.85032882085027 0.594781940671693 1.35281326211049 1.1848055955202 0.912904835282018 -0.753466433318182 1.7804131441644 -1.23618410016635 -0.58745430559789 -0.269188098872376 -1.89098305815678 NA 0.657724954205108 NA NA 0.678518379040114 0.370916739571853 0.591298446383613 -0.67406794610426 -0.982428690202606 0.549701987368612 1.00514617956713 -0.000434511774017692 1.53784427083525 81162
1.85023772857333 0.942347065499859 1.08530351908499 1.11297844677703 0.724369852146883 0.9169712665438 1.30179386874028 0.804713223832967 2.24217113630201 1.85748929668472 0.749609332328491 1.48970114893639 1.36217710608696 0.922042786590499 -0.655837084528971 1.73625021100423 -1.28891983160349 -0.544286417775878 -0.237131394139711 -1.85772697670672 0.667730223683058 0.565611724902059 0.580350904243333 -0.0104466283503994 0.285557309007774 0.443567598674868 0.562901555460123 -0.608369593498038 -1.09382785455988 0.669019189195085 1.12723765918757 -0.000434511774017692 1.46221225985642 526018
1.83393129308623 0.835925858455421 1.02033281719255 1.07868496029367 0.655950760087813 0.907633206277868 1.29635852494624 0.682350759096062 2.16392650403926 1.82949031853852 1.01332932190153 1.39366508152073 1.02564992493666 0.91163018248318 -0.439487706643074 1.63656079413631 -1.15935988234146 -0.484472885490989 -0.235682483296157 -1.8594625126684 NA 0.625209525381881 0.77051156301906 NA 0.708420900134713 0.795231182874562 0.606577666887315 -0.675716258286908 NA NA 0.826418213273364 0.0669219720939967 1.61378792797607 04K5672
1.80916441211588 0.824323999268067 1.03436211716677 1.08815140537641 0.675583064450418 0.888081293891076 1.27713580089685 0.691861901961155 2.183405687121 1.80760131718278 0.97645040360827 1.48532666560709 1.02895336900424 0.839884824179178 -0.639639772775895 1.65532612687687 -1.23731751338848 -0.493569875647142 -0.236406524597367 -1.92647369791533 0.778461367112901 0.633569442554092 0.598032536117478 -0.05576415620652 0.814913181275074 0.61751389731776 0.634764751394885 -0.665226458464443 NA NA 0.751910066471252 0.0477031081343044 1.52442338637245 04K5686
1.85336450498972 0.869643465478192 1.11441475721609 1.11221975091022 0.675825973378644 0.927566877225644 1.40441959333849 0.725085363832615 2.20601870710018 1.77606743621341 0.945282344005424 1.47999700123868 1.19522610837266 0.923828461751179 -0.555215365645232 1.69586833312638 -1.16677182734936 -0.488100713400402 -0.182216853647898 -1.8276575776637 0.60938741954597 0.629919035503542 0.445066406723779 -0.05576415620652 0.700703717145019 0.489193623424716 0.675369958082258 -0.653857513745039 NA NA 0.93530064970262 0.0861105738013196 1.6843282075297 04K5702
1.84131081272964 0.936089430922364 1.13634091061917 1.10205773109217 0.653784558322534 0.907873119075458 1.3784588459954 0.771884988472249 2.23298769109296 1.82741967930945 0.685922398150262 1.47479818817082 NA 0.988680016445753 -0.743639883784427 1.7879619210801 -1.16474760852313 -0.511524838980719 -0.188310701253766 -1.93166212467331 0.709321612652353 0.625209525381881 0.498519713131728 -0.05576415620652 0.506505032404872 0.591540837804185 0.492454201678086 -0.663428014535246 -1.07527175116258 0.776839148613187 0.828021517288693 0.0863242313073851 1.62040571289636 05W002
1.87916851505817 0.937985272783836 1.06123030137275 1.14110558707953 0.744006380123051 0.933937887063351 1.24070884314303 0.793754218464061 2.30667067930735 1.85489907128338 0.65637424339634 1.53459919078099 1.40986306800925 0.952626601284762 -0.749438677351562 1.7578832999396 -1.32271091933542 -0.476031964303 -0.269742138201302 -1.80384565463332 0.547455981787774 0.663889298622661 0.416925149980588 0.0354785189234713 0.724275869600789 0.391640152163653 0.650490084599086 -0.70088691578521 -0.650996835088183 0.0392554438064863 1.1130035920503 -0.000434511774017692 1.46725875387407 05WN230
1.85729304308725 0.926772750323657 1.07859353585281 1.13637165433007 0.661382227902029 0.943175127745437 1.34493985350888 0.767645704791828 2.27897892966684 1.87705559002937 0.711084678581393 1.43321782321014 1.21869333312633 1.01839992862484 -0.741799498562833 1.68614369820495 -1.3655384896744 -0.54358628668761 -0.107656680164428 -1.95364497970183 0.675275162202849 0.633569442554092 0.513739046158286 0.00864294127565193 0.727541257028556 0.457006839825001 0.580121138513564 -0.512623552118875 -1.24965613595233 0.548978724921236 0.848817003837371 0.00949338828753985 1.5420382552286 07KS4
1.9209357892128 0.929463451491675 1.07849641933675 1.17096194869894 0.695179800764276 0.949758626246945 1.32632619449126 0.741528668894687 2.26533464067367 1.86706718680573 1.00216907760792 1.44044366577262 1.39160702180323 0.936703774903542 -0.89458748967472 1.72079979551611 -1.24084329959378 -0.432505536672204 -0.182595116365888 -1.79001919981612 0.40049126024544 0.488127496247458 0.242112101907627 0.0354785189234713 0.399673721481038 0.364148624371816 0.628506468769354 -0.593127530910392 -0.772048693105222 0.95698436774276 1.16495034316217 -0.000434511774017692 1.31952244906545 18.599
1.78652806724511 0.859357102137542 0.992871924716486 1.17492357845692 0.65544203675558 0.86637772839861 1.30790875033042 0.688430676292289 2.10046790371619 1.80542337147951 0.6369193478157 1.46377099614428 0.957007760849874 0.910406613122262 -0.77145338414935 1.76939137195181 -1.17406510154645 -0.474052499758895 -0.211694045791383 -1.87493491293635 0.778461367112901 0.633569442554092 0.440991032310396 -0.05576415620652 0.77232170672292 0.718263023406624 0.680099615759671 -0.65804331636819 NA NA 0.471321054289375 0.0340265237751102 1.62421916499759 303WX
1.87073638954566 1.02499098023421 1.14213987627534 1.18079907782795 0.654422798870246 0.90232131429864 1.38396930272945 0.773639215913496 2.32870223899206 1.86070565341269 0.854242707329237 1.5557575713689 1.46439404684518 0.940149974090468 -0.74883484389789 1.73709983129572 -1.36177607317869 -0.509923692369207 -0.214068953176734 -1.96763242100359 0.636953127815606 0.2043913319193 0.474687866111916 -0.0658793512800125 0.578639209968072 0.359448882485671 0.633888830918947 -0.689241189520146 -0.947538677556408 0.859480552238981 1.05350868147124 -0.000434511774017692 1.45932311573921 384.2
1.82393413133756 0.928680384212238 1.14097536357982 1.09227865466049 0.683885893160272 0.929548862256059 1.35885769417556 0.712451928468612 2.22927212886999 1.8403708580578 0.979127485644344 1.51243162196978 1.12738411252898 0.97159309269698 -0.708600678953413 1.76149454471393 -1.14985169404891 -0.558131636617663 -0.261886745731644 -1.83009005884265 0.697678651616088 0.565611724902059 0.588260666768163 0.0103586833636176 0.687528961214634 0.457197846727952 0.622064598614373 -0.721812468364083 -1.28780807215257 0.652449415658162 1.14668915375662 0.360990798578921 1.75888919348692 4F1
1.8710023866831 0.858206303785517 1.06342648054757 1.11675217169392 0.712370421769508 0.901267329875917 1.30947334560836 0.730687470377391 2.14195986381302 1.84371540541512 0.765983189464872 1.57563176908524 1.17355686424031 0.955535272960672 -0.649671978032199 1.76998639711419 -1.17322187945742 -0.5531931244477 -0.150345852362602 -1.84386110844374 0.599622610764734 0.629103650177136 0.457158494192116 -0.05576415620652 0.396199347095736 0.728034958301199 0.583852851409019 -0.713460438400909 -1.10484684980452 0.652990484294447 1.16423683011734 0.00440736417633074 1.87440875266883 7884.4HT
1.80954750176606 0.960723093820772 1.07614330268829 1.18819280762114 0.649677456870682 0.854517977720537 1.39086840688373 0.675005980235774 2.20786340930198 1.83564428654847 0.824839134058716 1.42684051781863 1.27005242747228 0.929361839624329 -0.739590425934601 1.69740373767116 -1.13574291901723 -0.407717414268598 -0.195079387866642 -1.67027823944746 0.624862680130316 0.598571663482141 0.481299066437152 -0.0658793512800125 0.690196080028514 0.493504597061701 0.638142556300362 -0.599115397196151 -1.08651580158015 0.723094293800261 1.06412465263843 -0.000434511774017692 1.48688083464905 835B
1.86084623664772 0.93951688830304 1.09987301615273 1.20015815616633 0.62445756909752 0.887159874630655 1.38065522664675 0.740622907734455 2.21633102080809 1.83496466167727 0.784237525020871 1.43184200142299 1.27606075720858 1.02149437104135 -0.652424183070264 1.72937806090404 -1.23797426099908 -0.418529703743371 -0.0840270074338315 -1.78014453027406 0.702150947723852 NA 0.518243092833184 0.00165181159519387 0.230448921378274 0.340588411284979 0.575942436567352 -0.667595258804916 -1.38435676534472 0.143264682011221 1.01347765286703 0.0565237240791004 1.52297862152585 975.12
1.79672363588561 0.884975944436541 1.03549627460719 1.13861170607036 0.663635849823575 0.926878692636936 1.27417757525648 0.741011322412554 2.2119174817022 1.82672705078824 0.885833087442943 1.46181828748315 1.12743040750539 0.94307210156649 -0.771738999799895 1.79235643582397 -1.18905613791158 -0.593485508418613 -0.170327998654907 -1.85980371125963 0.681776246583883 0.633569442554092 0.658313756296854 -0.05576415620652 0.447158031342219 0.687939898250412 0.687095018248157 -0.678024464567544 -0.844927583353811 0.588988401524132 0.753276570184418 0.281487887940081 1.90287495799933 A619
1.89363467028494 0.898408390770016 1.14091983263223 1.08127489414594 0.633190913238992 0.903887338827028 1.41075096307926 0.707750466084745 2.19989114716777 1.89162051760843 0.961701896726952 1.50439516156332 1.31682040392972 0.9381067355211 -0.816842403907135 1.72198515020142 -1.28708249869364 -0.398221216340682 -0.120120673033195 -1.79043378462005 0.37230422459924 0.633569442554092 0.162391879690172 -0.231294727395191 0.537819095073274 0.252442559551593 0.637357848479611 -0.574175797291469 NA NA 0.97858676440004 -0.000434511774017692 1.5030576182259 B11
1.87652476485396 0.926885196345688 1.08258076547819 1.12074165986161 0.659999235318315 0.915559730152644 1.32218254979826 0.780655026040228 2.29600805874625 1.86895755818164 0.904368519874096 1.38688746727755 1.19535809489692 0.997980508532547 -0.726876922521609 1.78211174913407 -1.20885784137491 -0.530967077442653 -0.271584270897979 -1.88327297422325 0.681776246583883 0.601190532615334 0.721506647104752 -0.05576415620652 0.465382851448418 0.720052772794955 0.526153839430199 -0.677359181002161 -1.14367171504554 0.344667305256552 0.733405933203824 -0.000434511774017692 1.42932423255517 B110
1.83028868174689 0.886747106859103 1.04251146798471 1.12420265033327 0.658845206629991 0.89224207374383 1.35550493314735 0.772968434280567 2.26291498473909 1.83699972186786 1.09248562989755 1.35131577520548 1.03205892655219 0.984687670577663 -0.712892314284567 1.77577735101243 -1.12505627259844 -0.505719157388745 -0.218873452807244 -1.81013534939565 0.703816256140202 0.633569442554092 0.73189399294882 -0.05576415620652 0.611723308007342 0.760684083707402 0.583806596785235 -0.657954519639096 -1.12673980827168 0.571522499302599 1.1756422560662 -0.000434511774017692 1.33838476932744 B111
1.87753443003239 0.960098621212901 1.10280937391689 1.12420265033327 0.644878870519448 0.865090503897163 1.42697991225934 0.788913557609703 2.24403011865108 1.85619641744712 0.672169714975896 1.49805269438777 1.0654178596514 0.941818934973889 -0.691323832412516 1.65032563089118 -1.1959510221482 -0.373858806930324 -0.0993608183625775 -1.86839445449326 0.743499712419473 0.633569442554092 0.512156966489391 -0.0733336909908753 0.674861140737812 0.673163633227021 0.705117679952405 -0.598297948111184 -0.942551706409474 0.838143576223009 0.235856568752974 0.154868083694962 1.67000358281988 B113
1.83795986424472 0.919629306199854 1.06203019754411 1.04824818237079 0.678247619754921 0.958241834723072 1.27086298918693 0.702750289345288 2.25253577947204 1.84637299252786 0.877112768825372 1.47848213702453 1.08592896241511 0.949628355235326 -0.636705276214193 1.71746121107955 -1.09251608370846 -0.442192890801777 -0.152865670732087 -1.79027035762329 0.778461367112901 NA 0.502118747897115 -0.112654626120578 0.750508394851346 0.545569788269495 0.670303398291448 -0.658262971527336 -1.03901487630967 0.461018046045968 0.241720761068594 0.0755834551938129 1.56569555288579 B114
1.79553883259885 0.938532898609336 1.12672911931128 1.13777721981694 0.713373854752607 0.897189536236196 1.3499767945025 0.683792622834864 2.14976196075545 1.86389777088207 1.10624432002084 1.42116715663876 1.12858618353895 0.853976880590987 -0.701827703905398 1.75475230596247 -1.19694393830297 -0.52511230255596 -0.263712522509381 -1.86158673663772 0.712230318503233 0.633569442554092 0.58205516524177 NA 0.655138434811382 0.553018827559004 0.562407576819159 -0.617431652586758 -0.986720214448936 0.657323617112146 0.298176009766551 0.00957836079454213 1.46895255726553 B151
1.82835685947989 0.90580690316143 1.04983029817747 1.18933552372105 0.622230100271156 0.838800322393572 1.33890132671377 0.743259448517835 2.23884715060669 1.8683281521667 0.745058241053855 1.4716050966623 1.24023855147321 0.994964803606398 -0.728016430242251 1.76083026687243 -1.15988597911369 -0.482500985823576 -0.262704032158586 -1.84568615138845 0.650850224560677 0.629103650177136 0.666909045823563 -0.05576415620652 0.626340367375042 0.717543686057702 0.607443892050834 -0.687597135659433 -1.1909858526353 0.228477354445056 0.712034857745896 0.190555792335172 1.53249448871167 B73
1.86630737236069 0.906649992489118 1.10124635550254 1.0307749052269 0.719009557777981 0.841594462935858 1.38369182716434 0.7500597442641 2.28290208455987 1.86640490766155 1.05798692254147 1.55871293409105 0.902899007329196 0.90372130970953 -0.753054857343588 1.71704860667039 -1.27333730438423 -0.441932260845367 0.123061305677415 -2.01382706451138 0.674895300373946 0.633569442554092 0.508497876275195 0.0387049074608459 0.447158031342219 0.710832717034504 0.659286676077955 -0.602239857754069 -0.643346965746282 0.733550337022911 0.677862344954788 -0.000434511774017692 1.5672122844291 B77
1.82133325275734 0.911551857212357 1.05794868100347 1.08344397500765 0.718179501083268 0.911489433569897 1.24422700700885 0.706771362694157 2.18882385931665 1.85294636572009 0.961331323998801 1.47897692904365 1.1033999054563 0.941086247442724 -0.705660672501108 1.74866843584922 -1.25881943601213 -0.439138716314073 -0.224033198889314 -1.8606892984982 NA 0.601190532615334 0.525931689398541 NA 0.702430536445525 0.425461465514106 0.555420989997977 -0.636283570745716 NA NA 0.135895575564019 -0.000434511774017692 1.41677027710387 BEM
1.82585617919676 0.828645022081207 1.00206693364021 1.14838600750922 0.638816816768441 0.860002719367897 1.26507901459554 0.637582888095061 2.15529270455841 1.80832510375441 0.732055459227632 1.4435456863982 1.04650049679828 0.863380957696883 -0.632446849690765 1.70493325151605 -1.25843895442221 -0.405979354949345 -0.150047895484969 -1.7957076637827 0.691979709292803 0.665299499499897 0.565995019317794 -0.05576415620652 0.711807229041191 0.63267189987941 0.633517906886714 -0.627528541634653 NA NA 0.29563306373476 0.0723234382930408 1.56162365460691 BGY
1.85961957204417 0.887855551706344 1.02528935274689 1.10840626177567 0.670327387456925 0.929548862256059 1.30159185059338 0.736338162010995 2.24549803554499 1.85489907128338 1.02388906906887 1.46137071870315 1.06772562624576 0.948928112075409 -0.63667815050848 1.61558699559136 -1.28996243218932 -0.551838972214976 -0.323902214811002 -1.84786671419075 0.37230422459924 0.633569442554092 0.415104274534359 0.0103586833636176 0.528916700277655 0.509252158143712 0.598732210357535 -0.643332456267876 -1.36139051502788 -0.424119684319354 1.16259128774292 0.182100659893949 1.62356248988361 BS16
1.83018645210944 0.929016157372028 1.05478430477089 1.10763952919101 0.636719434641322 0.849517310921106 1.32372426646994 0.735530727198559 2.27837786608189 1.83699972186786 1.0058653520344 1.51332648748972 1.07608983201906 0.975961188144398 -0.825163430396517 1.70137780178429 -1.20074174680723 -0.455286147546605 0.00681780750020801 -1.81254152309921 0.743246809353211 0.598571663482141 0.642746693257141 -0.05576415620652 0.710963118995276 0.631028278460178 1.0245812627154 -0.685845711005234 -1.02138129054198 0.488127496247458 1.15955215507569 0.0547662178389914 2.01716611289043 BY4839
1.87126822100205 0.961761890219674 1.23931681902046 1.11210699217959 0.671376021014782 0.926935275222726 1.36852151313365 0.720281924899108 2.31497250655501 1.84996761782906 0.872361165059723 1.53864716847877 1.34691504149495 0.991512671038122 -0.804046484584271 1.64510822931089 -1.16154134551165 -0.43586770623983 -0.100864628025634 -1.7397569087428 0.709321612652353 0.633569442554092 0.739741184859705 -0.05576415620652 0.752048447819439 0.610065759488797 1.02442118906472 -0.738545372447323 -0.892443686317798 0.363762358869375 0.813714391881145 0.164623461856735 1.83670126896595 BY4944
1.84995870034864 0.961034993699674 1.1174207299033 1.1243257485622 0.682094384568026 0.879290557270058 1.34579784930495 0.733264086406947 2.24548901317295 1.86389777088207 1.03701022167708 1.53850659330029 1.1589183510343 0.942503472127421 -0.877349975485045 1.69757213952744 -1.1356715627458 -0.493443061006575 -0.149445406332867 -1.69226210816136 0.650850224560677 0.629103650177136 0.74249747660066 -0.05576415620652 0.552668216112193 0.627036784610964 1.0406766954059 -0.767167530085712 -1.06342527961866 0.290056882303366 1.40295054659875 0.507140450223314 2.09280412784445 BY4960
1.83040548615047 0.954859464962834 1.13074993648136 1.0697060050222 0.673268627654551 0.947721100811418 1.35097282784278 0.726414615075331 2.30240576897091 1.87749631714808 0.879581110145918 1.50998621572137 1.19284347124947 0.945409859771365 -0.898663954830792 1.68525405403952 -1.21635610359038 -0.475864675692674 -0.145966475700078 -1.76568282656163 0.599622610764734 0.629103650177136 0.724036189443156 -0.0104466283503994 0.655138434811382 0.48417264363475 1.03129979987486 -0.717551650999509 -1.05485839130149 0.2896112463483 1.55547051296355 0.00410632327965812 2.1937499773532 BY804
1.79680250798292 1.01757275996088 1.12924078417899 1.10015714587761 0.67045033767589 0.946040238435285 1.31562161282546 0.684738936497453 2.2134086636622 1.86769783265416 1.08306488595477 1.47725347812787 1.1019296313194 0.974642156248826 -0.871932133258759 1.65601259624309 -1.15046533224793 -0.468798623205735 -0.0738985826736766 -1.73342721263298 0.779626172539969 0.633569442554092 0.661148664283682 0.0557914065898386 0.72916478969277 0.412146484181847 1.07291399732416 -0.715097384721248 -1.06592728515503 0.303714308653711 1.69550794350725 0.315151337704983 2.19605121409751 BY807
1.80993205992161 0.984842965662293 1.11779172202306 1.10379202391438 0.624600568391575 0.889760279599795 1.38011737564513 0.706823562309382 2.2249139652319 1.86395005178407 0.884777594995811 1.46255573840053 1.04593761340666 0.953737054207625 -0.844246250707966 1.67615093748395 -1.17083611825594 -0.448221303308293 -0.121911418987579 -1.72634881505355 0.758410551316465 0.633569442554092 0.768977456032922 -0.05576415620652 0.749736315569061 0.58856379598395 1.07092398573764 -0.718557633595228 -0.969707100291784 0.300051732120042 1.7847356556219 0.369790824030776 2.2974427144562 BY809
1.78422624710754 1.00228691622392 1.0987544713228 1.14877942078985 0.683768876263763 0.902155114219922 1.37457876525646 0.684601809932846 2.25558350178342 1.87208981186332 0.679748599047347 1.47187541960858 1.1922716298435 0.965925233927259 -0.810462562151064 1.6792104851734 -1.10418303845213 -0.42135819802352 -0.0670715377892227 -1.8017150814216 0.667730223683058 0.629103650177136 0.668744487850973 0.00864294127565193 0.72916478969277 0.571504381422504 1.05852253492211 -0.825856773858637 -0.985268535235914 0.237794993273923 1.45379824545565 0.0828930332881794 2.17285036186847 BY813
1.77110434953686 1.00188346797269 1.10637181651536 1.11071375940489 0.665767138697461 0.908909603116004 1.33030885623632 0.676718066115703 2.21916384925415 1.87117464969522 0.79129462206879 1.48168796882598 1.08325921772693 0.94707172057187 -0.821113777959056 1.67971460475941 -1.10577917125318 -0.410391255959442 -0.0968331013802546 -1.75196132449127 0.667730223683058 0.629103650177136 0.677009162040385 -0.0372791701591592 0.742725131304698 0.578270486322654 1.05061260908985 -0.825426155803335 NA 0.297015993577781 1.56186311681206 0.0607356034493185 2.11752583033541 BY815
